"arrest","block","description","district","domestic","latitude","location","location_description","longitude","primary_type"
"false","076XX S SANGAMON ST","SIMPLE",6,"true",41.755592351,"POINT (-87.647809328 41.755592351)","APARTMENT",-87.647809328,"ASSAULT"
"true","015XX N LEAMINGTON AVE","POSS: CANNABIS 30GMS OR LESS",25,"false",41.908674155,"POINT (-87.75469962 41.908674155)","STREET",-87.75469962,"NARCOTICS"
"false","085XX S HOLLAND RD","TO PROPERTY",6,"false",41.739823836,"POINT (-87.631939365 41.739823836)","GROCERY FOOD STORE",-87.631939365,"CRIMINAL DAMAGE"
"false","067XX S BELL AVE","TO VEHICLE",8,"false",41.771401338,"POINT (-87.679669851 41.771401338)","VEHICLE NON-COMMERCIAL",-87.679669851,"CRIMINAL DAMAGE"
"false","032XX N CLIFTON AVE","$500 AND UNDER",19,"false",41.940762659,"POINT (-87.657771452 41.940762659)","RESIDENCE PORCH/HALLWAY",-87.657771452,"THEFT"
"false","063XX S WOLCOTT AVE","CRIMINAL SEXUAL ABUSE",7,"false",41.778901304,"POINT (-87.671487478 41.778901304)","APARTMENT",-87.671487478,"SEX OFFENSE"
"false","125XX S EMERALD AVE","SIMPLE",5,"true",41.666211448,"POINT (-87.640318579 41.666211448)","RESIDENCE",-87.640318579,"ASSAULT"
"false","013XX W TAYLOR ST","FORCIBLE ENTRY",12,"false",41.869351119,"POINT (-87.660855259 41.869351119)","RESTAURANT",-87.660855259,"BURGLARY"
"false","036XX W DOUGLAS BLVD","$500 AND UNDER",10,"false",41.862830429,"POINT (-87.717040084 41.862830429)","APARTMENT",-87.717040084,"THEFT"
"false","001XX S PEORIA ST","TO PROPERTY",12,"false",41.880067081,"POINT (-87.649645866 41.880067081)","APARTMENT",-87.649645866,"CRIMINAL DAMAGE"
"false","044XX N WHIPPLE ST","$500 AND UNDER",17,"false",41.961667849,"POINT (-87.704594964 41.961667849)","STREET",-87.704594964,"THEFT"
"false","021XX N MEADE AVE","$500 AND UNDER",25,"false",41.918956531,"POINT (-87.777986469 41.918956531)","STREET",-87.777986469,"THEFT"
"false","024XX S KARLOV AVE","DOMESTIC BATTERY SIMPLE",10,"false",41.847591274,"POINT (-87.726262861 41.847591274)","APARTMENT",-87.726262861,"BATTERY"
"false","029XX N COMMONWEALTH AVE","ANIMAL ABUSE/NEGLECT",19,"false",41.934868127,"POINT (-87.638013151 41.934868127)","STREET",-87.638013151,"OTHER OFFENSE"
"false","040XX W FILLMORE ST","AGGRAVATED: OTHER DANG WEAPON",11,"false",41.867984444,"POINT (-87.725853347 41.867984444)","PARKING LOT/GARAGE(NON.RESID.)",-87.725853347,"BATTERY"
"false","098XX S HOXIE AVE","OTHER VEHICLE OFFENSE",4,"true",41.716333788,"POINT (-87.561093607 41.716333788)","STREET",-87.561093607,"OTHER OFFENSE"
"true","055XX S EVERETT AVE","AGGRAVATED: HANDGUN",2,"false",41.794792636,"POINT (-87.582529785 41.794792636)","BAR OR TAVERN",-87.582529785,"ASSAULT"
"true","020XX W 18TH ST","DOMESTIC BATTERY SIMPLE",12,"true",41.857653953,"POINT (-87.676780641 41.857653953)","APARTMENT",-87.676780641,"BATTERY"
"false","012XX E HYDE PARK BLVD","AGGRAVATED: HANDGUN",2,"false",41.802370768,"POINT (-87.596271999 41.802370768)","STREET",-87.596271999,"ASSAULT"
"false","051XX W BARRY AVE","HARASSMENT BY TELEPHONE",25,"false",41.936893413,"POINT (-87.75531198 41.936893413)","RESIDENCE",-87.75531198,"OTHER OFFENSE"
"false","067XX N MAPLEWOOD AVE","AGG PO HANDS NO/MIN INJURY",24,"false",42.003964388,"POINT (-87.69370399 42.003964388)","RESIDENCE",-87.69370399,"BATTERY"
"false","039XX W COLUMBUS AVE","AGGRAVATED: HANDGUN",8,"false",41.736244832,"POINT (-87.720651633 41.736244832)","STREET",-87.720651633,"ASSAULT"
"true","003XX S KARLOV AVE","POSS: HEROIN(WHITE)",11,"false",41.876760877,"POINT (-87.72799174 41.876760877)","SIDEWALK",-87.72799174,"NARCOTICS"
"false","041XX N MAJOR AVE","OVER $500",16,"false",41.9555452,"POINT (-87.76952565 41.9555452)","VEHICLE NON-COMMERCIAL",-87.76952565,"THEFT"
"false","063XX S CHAMPLAIN AVE","INTIMIDATION",3,"false",41.779466401,"POINT (-87.60956084 41.779466401)","RESIDENCE",-87.60956084,"INTIMIDATION"
"false","056XX N MAGNOLIA AVE","$500 AND UNDER",20,"false",41.984916218,"POINT (-87.661391241 41.984916218)","STREET",-87.661391241,"THEFT"
"false","053XX S WASHTENAW AVE","OVER $500",9,"false",41.796498372,"POINT (-87.691436348 41.796498372)","STREET",-87.691436348,"THEFT"
"false","076XX S CHAMPLAIN AVE","$500 AND UNDER",6,"false",41.755806944,"POINT (-87.608983779 41.755806944)","VEHICLE NON-COMMERCIAL",-87.608983779,"THEFT"
"false","050XX W 64TH PL","TO PROPERTY",8,"false",41.775210359,"POINT (-87.748385298 41.775210359)","RESIDENCE",-87.748385298,"CRIMINAL DAMAGE"
"false","016XX W FARWELL AVE","FORCIBLE ENTRY",24,"false",42.006585111,"POINT (-87.671918018 42.006585111)","APARTMENT",-87.671918018,"BURGLARY"
"true","016XX W 80TH ST","DOMESTIC BATTERY SIMPLE",6,"true",41.748523421,"POINT (-87.664169936 41.748523421)","APARTMENT",-87.664169936,"BATTERY"
"false","030XX S MICHIGAN AVE","DOMESTIC BATTERY SIMPLE",1,"true",41.839464759,"POINT (-87.623233908 41.839464759)","APARTMENT",-87.623233908,"BATTERY"
"false","0000X W 87TH ST","SIMPLE",6,"false",41.736281583,"POINT (-87.624888296 41.736281583)","CTA TRAIN",-87.624888296,"BATTERY"
"false","001XX E 87TH ST","DOMESTIC BATTERY SIMPLE",6,"false",41.736413756,"POINT (-87.620523151 41.736413756)","APARTMENT",-87.620523151,"BATTERY"
"false","046XX S FRANCISCO AVE","BY FIRE",9,"false",41.809453173,"POINT (-87.696688071 41.809453173)","RESIDENCE",-87.696688071,"ARSON"
"false","113XX S KEDZIE AVE","DOMESTIC BATTERY SIMPLE",22,"true",41.687196924,"POINT (-87.700662636 41.687196924)","RESIDENCE",-87.700662636,"BATTERY"
"false","076XX S GREEN ST","TELEPHONE THREAT",6,"false",41.755627244,"POINT (-87.645382738 41.755627244)","STREET",-87.645382738,"OTHER OFFENSE"
"false","051XX W CHICAGO AVE","STRONGARM - NO WEAPON",15,"false",41.894945698,"POINT (-87.754893341 41.894945698)","STREET",-87.754893341,"ROBBERY"
"false","025XX W MARQUETTE RD","DOMESTIC BATTERY SIMPLE",8,"true",41.771914807,"POINT (-87.687484033 41.771914807)","APARTMENT",-87.687484033,"BATTERY"
"false","049XX W CARMEN AVE","$500 AND UNDER",16,"false",41.973459034,"POINT (-87.751304024 41.973459034)","STREET",-87.751304024,"THEFT"
"true","048XX W FLOURNOY ST","POSS: CRACK",15,"false",41.872061089,"POINT (-87.74564158 41.872061089)","STREET",-87.74564158,"NARCOTICS"
"false","013XX W ANCONA ST","OVER $500",12,"false",41.89390248,"POINT (-87.66108627 41.89390248)","STREET",-87.66108627,"THEFT"
"false","001XX W DIVISION ST","FORCIBLE ENTRY",18,"false",41.903864889,"POINT (-87.633662323 41.903864889)","RESTAURANT",-87.633662323,"BURGLARY"
"false","017XX N AUSTIN AVE","UNLAWFUL USE HANDGUN",25,"false",41.911536812,"POINT (-87.775299037 41.911536812)","SIDEWALK",-87.775299037,"WEAPONS VIOLATION"
"false","020XX E 95TH ST","TO PROPERTY",4,"false",41.722479637,"POINT (-87.574474559 41.722479637)","RESTAURANT",-87.574474559,"CRIMINAL DAMAGE"
"true","128XX S MARQUETTE AVE","TO PROPERTY",4,"false",41.662132102,"POINT (-87.556841281 41.662132102)","RESIDENCE",-87.556841281,"CRIMINAL DAMAGE"
"false","004XX E 72ND ST","AUTOMOBILE",3,"false",41.76389472,"POINT (-87.61471722 41.76389472)","STREET",-87.61471722,"MOTOR VEHICLE THEFT"
"true","081XX S YATES BLVD","UNLAWFUL POSS OF HANDGUN",4,"false",41.74749094,"POINT (-87.566162124 41.74749094)","VEHICLE NON-COMMERCIAL",-87.566162124,"WEAPONS VIOLATION"
"false","024XX N NEWCASTLE AVE","DOMESTIC BATTERY SIMPLE",25,"true",41.924431453,"POINT (-87.796488578 41.924431453)","APARTMENT",-87.796488578,"BATTERY"
"true","002XX N KARLOV AVE","AGG PO HANDS NO/MIN INJURY",11,"false",41.884059039,"POINT (-87.728220313 41.884059039)","SIDEWALK",-87.728220313,"BATTERY"
"true","031XX W 41ST ST","UNLAWFUL POSS OF HANDGUN",9,"false",41.81901819,"POINT (-87.702877653 41.81901819)","SIDEWALK",-87.702877653,"WEAPONS VIOLATION"
"false","069XX S WABASH AVE","ENDANGERING LIFE/HEALTH CHILD",3,"true",41.768284508,"POINT (-87.623370607 41.768284508)","APARTMENT",-87.623370607,"OFFENSE INVOLVING CHILDREN"
"false","111XX S VINCENNES AVE","RETAIL THEFT",22,"false",41.690701233,"POINT (-87.664282585 41.690701233)","GAS STATION",-87.664282585,"THEFT"
"false","034XX W MADISON ST","ARMED: HANDGUN",11,"false",41.880908857,"POINT (-87.711817204 41.880908857)","STREET",-87.711817204,"ROBBERY"
"false","054XX W DAKIN ST","TO VEHICLE",16,"false",41.952347952,"POINT (-87.762811599 41.952347952)","VEHICLE NON-COMMERCIAL",-87.762811599,"CRIMINAL DAMAGE"
"false","070XX S PULASKI RD","SIMPLE",8,"false",41.765533359,"POINT (-87.722433103 41.765533359)","STREET",-87.722433103,"BATTERY"
"false","050XX W AINSLIE ST","FORCIBLE ENTRY",16,"false",41.969784843,"POINT (-87.753532788 41.969784843)","OTHER",-87.753532788,"BURGLARY"
"false","046XX W ADAMS ST","HARASSMENT BY ELECTRONIC MEANS",11,"true",41.878085917,"POINT (-87.741598611 41.878085917)","RESIDENCE",-87.741598611,"OTHER OFFENSE"
"false","020XX W BIRCHWOOD AVE","AUTOMOBILE",24,"false",42.017938476,"POINT (-87.682115453 42.017938476)","STREET",-87.682115453,"MOTOR VEHICLE THEFT"
"false","044XX W 55TH ST","$500 AND UNDER",8,"false",41.793113026,"POINT (-87.733796076 41.793113026)","RESIDENTIAL YARD (FRONT/BACK)",-87.733796076,"THEFT"
"false","132XX S BALTIMORE AVE","OVER $500",4,"false",41.654826632,"POINT (-87.547147848 41.654826632)","STREET",-87.547147848,"THEFT"
"false","065XX S FAIRFIELD AVE","CRIMINAL SEXUAL ABUSE",8,"false",41.774992127,"POINT (-87.692065102 41.774992127)","APARTMENT",-87.692065102,"SEX OFFENSE"
"false","013XX N HOMAN AVE","FORCIBLE ENTRY",14,"false",41.90490136,"POINT (-87.711742523 41.90490136)","RESIDENCE",-87.711742523,"BURGLARY"
"false","063XX N CLAREMONT AVE","$500 AND UNDER",24,"false",41.996702319,"POINT (-87.68863009 41.996702319)","STREET",-87.68863009,"THEFT"
"false","021XX S PRAIRIE AVE","FROM BUILDING",1,"false",41.853828887,"POINT (-87.620685495 41.853828887)","HOTEL/MOTEL",-87.620685495,"THEFT"
"false","033XX W 19TH ST","$500 AND UNDER",10,"false",41.85538314,"POINT (-87.709531633 41.85538314)","STREET",-87.709531633,"THEFT"
"false","073XX S COLES AVE","TO VEHICLE",3,"true",41.762749889,"POINT (-87.561343677 41.762749889)","STREET",-87.561343677,"CRIMINAL DAMAGE"
"false","021XX S PRAIRIE AVE","CREDIT CARD FRAUD",1,"false",41.853828887,"POINT (-87.620685495 41.853828887)","HOTEL/MOTEL",-87.620685495,"DECEPTIVE PRACTICE"
"false","028XX E 95TH ST","TO VEHICLE",4,"false",41.722708492,"POINT (-87.555753401 41.722708492)","STREET",-87.555753401,"CRIMINAL DAMAGE"
"false","016XX S LOOMIS ST","CHILD ABUSE",12,"false",41.85941441,"POINT (-87.661363179 41.85941441)","RESIDENCE",-87.661363179,"OFFENSE INVOLVING CHILDREN"
"false","078XX S CARPENTER ST","DOMESTIC BATTERY SIMPLE",6,"true",41.751544593,"POINT (-87.650128209 41.751544593)","SIDEWALK",-87.650128209,"BATTERY"
"false","061XX S HONORE ST","SIMPLE",7,"true",41.782539188,"POINT (-87.670353779 41.782539188)","RESIDENCE",-87.670353779,"ASSAULT"
"false","008XX S KARLOV AVE","OVER $500",11,"false",41.870579717,"POINT (-87.727782039 41.870579717)","APARTMENT",-87.727782039,"THEFT"
"false","048XX S KOSTNER AVE","AGGRAVATED: HANDGUN",8,"false",41.804924561,"POINT (-87.733293517 41.804924561)","STREET",-87.733293517,"BATTERY"
"true","025XX S PULASKI RD","POSS: PCP",10,"false",41.845757572,"POINT (-87.724606617 41.845757572)","SIDEWALK",-87.724606617,"NARCOTICS"
"false","060XX S KEDZIE AVE","ARMED:KNIFE/CUTTING INSTRUMENT",8,"false",41.783973137,"POINT (-87.703279754 41.783973137)","STREET",-87.703279754,"ROBBERY"
"false","070XX S EAST END AVE","STRONGARM - NO WEAPON",3,"false",41.767494364,"POINT (-87.582818841 41.767494364)","SIDEWALK",-87.582818841,"ROBBERY"
"true","052XX S BLACKSTONE AVE","UNLAWFUL POSS OF HANDGUN",2,"false",41.800192758,"POINT (-87.590454603 41.800192758)","STREET",-87.590454603,"WEAPONS VIOLATION"
"false","013XX W FULTON ST","TO PROPERTY",12,"false",41.886632038,"POINT (-87.659987308 41.886632038)","COMMERCIAL / BUSINESS OFFICE",-87.659987308,"CRIMINAL DAMAGE"
"false","027XX W POLK ST","OVER $500",11,"false",41.871079234,"POINT (-87.694365969 41.871079234)","RESIDENCE-GARAGE",-87.694365969,"THEFT"
"true","047XX W NORTH AVE","RETAIL THEFT",25,"false",41.909636288,"POINT (-87.745300725 41.909636288)","DEPARTMENT STORE",-87.745300725,"THEFT"
"false","066XX N SHERIDAN RD","SIMPLE",24,"false",42.002799363,"POINT (-87.660794724 42.002799363)","ALLEY",-87.660794724,"BATTERY"
"false","057XX N MEADE AVE","TO PROPERTY",16,"false",41.985183481,"POINT (-87.780416319 41.985183481)","RESIDENCE",-87.780416319,"CRIMINAL DAMAGE"
"true","033XX W 23RD ST","POSS: HEROIN(WHITE)",10,"false",41.849898881,"POINT (-87.709305971 41.849898881)","VEHICLE NON-COMMERCIAL",-87.709305971,"NARCOTICS"
"true","006XX E 80TH ST","AGGRAVATED: HANDGUN",6,"false",41.749380918,"POINT (-87.609598388 41.749380918)","ALLEY",-87.609598388,"ASSAULT"
"true","066XX S EVANS AVE","DOMESTIC BATTERY SIMPLE",3,"true",41.774483417,"POINT (-87.607054294 41.774483417)","RESIDENCE PORCH/HALLWAY",-87.607054294,"BATTERY"
"false","043XX W MADISON ST","TO VEHICLE",11,"false",41.880626297,"POINT (-87.734036299 41.880626297)","SIDEWALK",-87.734036299,"CRIMINAL DAMAGE"
"false","002XX W 95TH ST","STRONGARM - NO WEAPON",6,"false",41.72165754,"POINT (-87.628972081 41.72165754)","STREET",-87.628972081,"ROBBERY"
"true","022XX S KOLIN AVE","POSSESSION OF DRUG EQUIPMENT",10,"false",41.850858565,"POINT (-87.732310188 41.850858565)","STREET",-87.732310188,"NARCOTICS"
"true","066XX S HONORE ST","UNLAWFUL POSS OF HANDGUN",7,"false",41.773223768,"POINT (-87.670130777 41.773223768)","ALLEY",-87.670130777,"WEAPONS VIOLATION"
"true","038XX W 30TH ST","POSS: CANNABIS 30GMS OR LESS",10,"false",41.838793624,"POINT (-87.720151509 41.838793624)","STREET",-87.720151509,"NARCOTICS"
"false","070XX S EAST END AVE","HARASSMENT BY ELECTRONIC MEANS",3,"true",41.767093632,"POINT (-87.582808849 41.767093632)","APARTMENT",-87.582808849,"OTHER OFFENSE"
"false","032XX W 65TH ST","TO VEHICLE",8,"false",41.775310192,"POINT (-87.703925462 41.775310192)","STREET",-87.703925462,"CRIMINAL DAMAGE"
"false","012XX S LAKE SHORE DR E","$500 AND UNDER",1,"false",41.867081407,"POINT (-87.619003708 41.867081407)","STREET",-87.619003708,"THEFT"
"false","082XX S ELLIS AVE","UNLAWFUL ENTRY",6,"false",41.745394001,"POINT (-87.600163368 41.745394001)","APARTMENT",-87.600163368,"BURGLARY"
"false","059XX S INDIANA AVE","AGGRAVATED:KNIFE/CUTTING INSTR",2,"true",41.786931559,"POINT (-87.620645842 41.786931559)","RESIDENCE",-87.620645842,"ASSAULT"
"false","057XX S CENTRAL AVE","OVER $500",8,"false",41.788205167,"POINT (-87.762131534 41.788205167)","STREET",-87.762131534,"THEFT"
"false","020XX N POINT ST","UNLAWFUL ENTRY",14,"false",41.918046705,"POINT (-87.694823565 41.918046705)","RESIDENCE-GARAGE",-87.694823565,"BURGLARY"
"false","047XX W BERTEAU AVE","ATT: AUTOMOBILE",17,"false",41.956493119,"POINT (-87.746215764 41.956493119)","STREET",-87.746215764,"MOTOR VEHICLE THEFT"
"false","071XX S INGLESIDE AVE","OVER $500",3,"false",41.765078841,"POINT (-87.601882023 41.765078841)","RESIDENCE",-87.601882023,"THEFT"
"false","029XX W ADDISON ST","RETAIL THEFT",17,"false",41.946648338,"POINT (-87.702015041 41.946648338)","DEPARTMENT STORE",-87.702015041,"THEFT"
"true","076XX S HALSTED ST","AGG PO HANDS ETC SERIOUS INJ",6,"false",41.755449817,"POINT (-87.644167861 41.755449817)","STREET",-87.644167861,"BATTERY"
"false","012XX S ALBANY AVE","SIMPLE",10,"false",41.865639206,"POINT (-87.703139395 41.865639206)","SIDEWALK",-87.703139395,"BATTERY"
"false","013XX S CANAL ST","OTHER CRIME AGAINST PERSON",1,"false",41.864493678,"POINT (-87.639158 41.864493678)","STREET",-87.639158,"OTHER OFFENSE"
"false","041XX W 26TH ST","SIMPLE",10,"true",41.844200384,"POINT (-87.728537311 41.844200384)","APARTMENT",-87.728537311,"ASSAULT"
"false","008XX S LYTLE ST","SIMPLE",12,"false",41.87141476,"POINT (-87.658043219 41.87141476)","RESIDENCE",-87.658043219,"ASSAULT"
"true","075XX S UNION AVE","MANU/DELIVER:COCAINE",6,"false",41.757224695,"POINT (-87.641770239 41.757224695)","STREET",-87.641770239,"NARCOTICS"
"false","052XX W FLETCHER ST","UNLAWFUL ENTRY",25,"false",41.93777104,"POINT (-87.75793932 41.93777104)","RESIDENCE",-87.75793932,"BURGLARY"
"false","033XX N KEYSTONE AVE","AGGRAVATED: HANDGUN",17,"false",41.941170641,"POINT (-87.728478239 41.941170641)","STREET",-87.728478239,"BATTERY"
"false","0000X W 95TH ST","TO VEHICLE",5,"false",41.721698889,"POINT (-87.625429457 41.721698889)","PARKING LOT/GARAGE(NON.RESID.)",-87.625429457,"CRIMINAL DAMAGE"
"false","083XX S COTTAGE GROVE AVE","RETAIL THEFT",6,"false",41.743125083,"POINT (-87.605007694 41.743125083)","SMALL RETAIL STORE",-87.605007694,"THEFT"
"false","007XX N RUSH ST","COUNTERFEITING DOCUMENT",18,"false",41.896065069,"POINT (-87.625486884 41.896065069)","OTHER",-87.625486884,"DECEPTIVE PRACTICE"
"true","050XX W SUPERIOR ST","UNLAWFUL POSS OF HANDGUN",15,"false",41.894005554,"POINT (-87.751856995 41.894005554)","RESIDENTIAL YARD (FRONT/BACK)",-87.751856995,"WEAPONS VIOLATION"
"true","117XX S MARSHFIELD AVE","RETAIL THEFT",22,"false",41.680418426,"POINT (-87.662437948 41.680418426)","GROCERY FOOD STORE",-87.662437948,"THEFT"
"false","077XX S SOUTH SHORE DR","SIMPLE",4,"false",41.756164455,"POINT (-87.552538628 41.756164455)","NURSING HOME/RETIREMENT HOME",-87.552538628,"BATTERY"
"true","054XX W BLOOMINGDALE AVE","GUN OFFENDER: ANNUAL REGISTRATION",25,"false",41.913072821,"POINT (-87.762305459 41.913072821)","STREET",-87.762305459,"OTHER OFFENSE"
"false","004XX N LARAMIE AVE","SIMPLE",15,"false",41.888493599,"POINT (-87.755362879 41.888493599)","STREET",-87.755362879,"BATTERY"
"true","001XX E CHICAGO AVE","RETAIL THEFT",18,"false",41.896714548,"POINT (-87.625340136 41.896714548)","DEPARTMENT STORE",-87.625340136,"THEFT"
"false","041XX W ADDISON ST","VIOLATE ORDER OF PROTECTION",17,"true",41.946346548,"POINT (-87.729579871 41.946346548)","RESIDENCE",-87.729579871,"OTHER OFFENSE"
"true","028XX E 79TH ST","SOLICIT ON PUBLIC WAY",4,"false",41.751885177,"POINT (-87.554829661 41.751885177)","STREET",-87.554829661,"PROSTITUTION"
"false","082XX S INGLESIDE AVE","DOMESTIC BATTERY SIMPLE",6,"true",41.745083371,"POINT (-87.601372483 41.745083371)","RESIDENCE",-87.601372483,"BATTERY"
"true","037XX W CHICAGO AVE","POSS: CRACK",11,"false",41.895429205,"POINT (-87.719573333 41.895429205)","SIDEWALK",-87.719573333,"NARCOTICS"
"true","008XX S KOLMAR AVE","SOLICIT ON PUBLIC WAY",11,"false",41.869883257,"POINT (-87.738924305 41.869883257)","STREET",-87.738924305,"PROSTITUTION"
"false","021XX W CERMAK RD","TO LAND",12,"false",41.852122078,"POINT (-87.679281762 41.852122078)","SMALL RETAIL STORE",-87.679281762,"CRIMINAL TRESPASS"
"false","055XX N NATOMA AVE","UNLAWFUL ENTRY",16,"false",0,"","RESIDENCE-GARAGE",0,"BURGLARY"
"false","019XX W MADISON ST","OVER $500",12,"false",41.881348623,"POINT (-87.674525788 41.881348623)","PARKING LOT/GARAGE(NON.RESID.)",-87.674525788,"THEFT"
"false","022XX W 81ST PL","FORCIBLE ENTRY",8,"false",41.746183409,"POINT (-87.679577592 41.746183409)","RESIDENCE-GARAGE",-87.679577592,"BURGLARY"
"false","058XX S WOOD ST","AGG CRIMINAL SEXUAL ABUSE",7,"false",41.788304284,"POINT (-87.669289666 41.788304284)","RESIDENCE",-87.669289666,"SEX OFFENSE"
"false","091XX S PLEASANT AVE","TO VEHICLE",22,"false",0,"","STREET",0,"CRIMINAL TRESPASS"
"true","007XX S CICERO AVE","SOLICIT ON PUBLIC WAY",11,"false",41.871247869,"POINT (-87.744925726 41.871247869)","SIDEWALK",-87.744925726,"PROSTITUTION"
"false","034XX W OGDEN AVE","$500 AND UNDER",10,"false",41.855598642,"POINT (-87.711823722 41.855598642)","STREET",-87.711823722,"THEFT"
"false","009XX S WABASH AVE","$500 AND UNDER",1,"false",41.870329373,"POINT (-87.625899391 41.870329373)","STREET",-87.625899391,"THEFT"
"true","008XX N LOCKWOOD AVE","SIMPLE",15,"false",41.895441878,"POINT (-87.758065988 41.895441878)","APARTMENT",-87.758065988,"BATTERY"
"false","040XX S ELLIS AVE","SIMPLE",2,"true",41.821500805,"POINT (-87.603533201 41.821500805)","APARTMENT",-87.603533201,"ASSAULT"
"false","042XX W 77TH PL","FORCIBLE ENTRY",8,"false",41.752591289,"POINT (-87.728152012 41.752591289)","RESIDENCE",-87.728152012,"BURGLARY"
"false","033XX W OHIO ST","DOMESTIC BATTERY SIMPLE",11,"true",41.891849107,"POINT (-87.710609327 41.891849107)","APARTMENT",-87.710609327,"BATTERY"
"false","033XX W CULLOM AVE","OVER $500",17,"false",41.959344065,"POINT (-87.711246791 41.959344065)","STREET",-87.711246791,"THEFT"
"false","048XX W BELLE PLAINE AVE","SIMPLE",16,"false",41.955235486,"POINT (-87.748212567 41.955235486)","RESIDENCE",-87.748212567,"ASSAULT"
"false","083XX S KIMBARK AVE","TO PROPERTY",4,"false",0,"","RESIDENCE",0,"CRIMINAL DAMAGE"
"false","034XX W HOLLYWOOD AVE","AUTOMOBILE",17,"false",41.984820315,"POINT (-87.714117874 41.984820315)","PARKING LOT/GARAGE(NON.RESID.)",-87.714117874,"MOTOR VEHICLE THEFT"
"true","046XX W NORTH AVE","RETAIL THEFT",25,"false",41.909664252,"POINT (-87.742728815 41.909664252)","GROCERY FOOD STORE",-87.742728815,"THEFT"
"false","002XX S WELLS ST","$500 AND UNDER",1,"false",41.878574487,"POINT (-87.633743652 41.878574487)","CTA PLATFORM",-87.633743652,"THEFT"
"false","008XX W WAVELAND AVE","FRAUD OR CONFIDENCE GAME",19,"false",41.949107483,"POINT (-87.650294493 41.949107483)","APARTMENT",-87.650294493,"DECEPTIVE PRACTICE"
"false","020XX N LINCOLN AVE","FINANCIAL IDENTITY THEFT OVER $ 300",18,"false",41.919426792,"POINT (-87.640348672 41.919426792)","RESIDENCE",-87.640348672,"DECEPTIVE PRACTICE"
"false","071XX S SANGAMON ST","OTHER CRIME INVOLVING PROPERTY",7,"false",41.764562081,"POINT (-87.648036418 41.764562081)","APARTMENT",-87.648036418,"OTHER OFFENSE"
"false","079XX S FRANCISCO AVE","TO RESIDENCE",8,"false",41.748924095,"POINT (-87.695040076 41.748924095)","RESIDENCE",-87.695040076,"CRIMINAL TRESPASS"
"false","005XX E 87TH ST","OVER $500",6,"true",0,"","RESIDENCE",0,"THEFT"
"true","071XX S LAFAYETTE AVE","POSS: CRACK",7,"false",41.76434941,"POINT (-87.626522316 41.76434941)","STREET",-87.626522316,"NARCOTICS"
"true","053XX N MILWAUKEE AVE","DOMESTIC BATTERY SIMPLE",16,"false",41.977043475,"POINT (-87.76899404 41.977043475)","DEPARTMENT STORE",-87.76899404,"BATTERY"
"true","012XX N STATE PKWY","RETAIL THEFT",18,"false",41.90416925,"POINT (-87.628685126 41.90416925)","DRUG STORE",-87.628685126,"THEFT"
"false","057XX N KIMBALL AVE","ARMED: OTHER DANGEROUS WEAPON",17,"false",41.985277024,"POINT (-87.713826554 41.985277024)","ALLEY",-87.713826554,"ROBBERY"
"false","016XX W DIVISION ST","RETAIL THEFT",14,"false",41.903304304,"POINT (-87.670064675 41.903304304)","SMALL RETAIL STORE",-87.670064675,"THEFT"
"true","064XX S DR MARTIN LUTHER KING JR DR","UNLAWFUL POSS OF HANDGUN",3,"false",41.777690067,"POINT (-87.615560446 41.777690067)","CHA PARKING LOT/GROUNDS",-87.615560446,"WEAPONS VIOLATION"
"false","020XX N LINCOLN AVE","OVER $500",18,"false",41.919390809,"POINT (-87.64029762 41.919390809)","STREET",-87.64029762,"THEFT"
"true","029XX N ASHLAND AVE","RETAIL THEFT",19,"false",41.935432921,"POINT (-87.668504341 41.935432921)","GROCERY FOOD STORE",-87.668504341,"THEFT"
"false","017XX S DESPLAINES ST","UNLAWFUL ENTRY",12,"false",41.858594138,"POINT (-87.642900006 41.858594138)","RESIDENCE-GARAGE",-87.642900006,"BURGLARY"
"true","009XX S KILPATRICK AVE","SOLICIT ON PUBLIC WAY",11,"false",41.869363464,"POINT (-87.742428042 41.869363464)","STREET",-87.742428042,"PROSTITUTION"
"false","002XX W 63RD ST","AGGRAVATED: OTHER DANG WEAPON",7,"false",41.779975054,"POINT (-87.630937377 41.779975054)","CTA PLATFORM",-87.630937377,"BATTERY"
"true","047XX W POLK ST","SOLICIT ON PUBLIC WAY",11,"false",41.870478742,"POINT (-87.743177781 41.870478742)","STREET",-87.743177781,"PROSTITUTION"
"false","108XX S WESTERN AVE","FROM BUILDING",22,"false",41.697105657,"POINT (-87.681323493 41.697105657)","GROCERY FOOD STORE",-87.681323493,"THEFT"
"false","033XX W IRVING PARK RD","SIMPLE",17,"false",41.953870729,"POINT (-87.712005873 41.953870729)","OTHER",-87.712005873,"BATTERY"
"true","076XX S MAY ST","UNLAWFUL USE HANDGUN",6,"false",41.755445531,"POINT (-87.652655986 41.755445531)","RESIDENCE",-87.652655986,"WEAPONS VIOLATION"
"false","042XX W CERMAK RD","SIMPLE",10,"false",41.851463728,"POINT (-87.730487646 41.851463728)","RESIDENCE PORCH/HALLWAY",-87.730487646,"ASSAULT"
"false","047XX S RIDGEWAY AVE","EXTORTION",8,"false",41.807442232,"POINT (-87.717439184 41.807442232)","OTHER",-87.717439184,"INTIMIDATION"
